,Datetime,Location,Power,Time,Date
18178,2021-10-26T01:20:00,campus,1608.0,01:20:00,2021-10-26
18188,2021-10-26T01:30:00,campus,1572.0,01:30:00,2021-10-26
18198,2021-10-26T01:40:00,campus,1566.0,01:40:00,2021-10-26
18208,2021-10-26T01:50:00,campus,1560.0,01:50:00,2021-10-26
18218,2021-10-26T02:00:00,campus,1542.0,02:00:00,2021-10-26
18228,2021-10-26T02:10:00,campus,1512.0,02:10:00,2021-10-26
18238,2021-10-26T02:20:00,campus,1494.0,02:20:00,2021-10-26
18248,2021-10-26T02:30:00,campus,1452.0,02:30:00,2021-10-26
18258,2021-10-26T02:40:00,campus,1440.0,02:40:00,2021-10-26
18268,2021-10-26T02:50:00,campus,1404.0,02:50:00,2021-10-26
18278,2021-10-26T03:00:00,campus,1404.0,03:00:00,2021-10-26
18288,2021-10-26T03:10:00,campus,1416.0,03:10:00,2021-10-26
18298,2021-10-26T03:20:00,campus,1446.0,03:20:00,2021-10-26
18308,2021-10-26T03:30:00,campus,1494.0,03:30:00,2021-10-26
18318,2021-10-26T03:40:00,campus,1524.0,03:40:00,2021-10-26
18328,2021-10-26T03:50:00,campus,1554.0,03:50:00,2021-10-26
18338,2021-10-26T04:00:00,campus,1554.0,04:00:00,2021-10-26
18348,2021-10-26T04:10:00,campus,1560.0,04:10:00,2021-10-26
18358,2021-10-26T04:20:00,campus,1566.0,04:20:00,2021-10-26
18368,2021-10-26T04:30:00,campus,1578.0,04:30:00,2021-10-26
18378,2021-10-26T04:40:00,campus,1584.0,04:40:00,2021-10-26
18388,2021-10-26T04:50:00,campus,1584.0,04:50:00,2021-10-26
18398,2021-10-26T05:00:00,campus,1578.0,05:00:00,2021-10-26
18408,2021-10-26T05:10:00,campus,1596.0,05:10:00,2021-10-26
18418,2021-10-26T05:20:00,campus,1602.0,05:20:00,2021-10-26
18428,2021-10-26T05:30:00,campus,1620.0,05:30:00,2021-10-26
18438,2021-10-26T05:40:00,campus,1620.0,05:40:00,2021-10-26
18448,2021-10-26T05:50:00,campus,1650.0,05:50:00,2021-10-26
18458,2021-10-26T06:00:00,campus,1692.0,06:00:00,2021-10-26
18468,2021-10-26T06:10:00,campus,1758.0,06:10:00,2021-10-26
18478,2021-10-26T06:20:00,campus,1818.0,06:20:00,2021-10-26
18488,2021-10-26T06:30:00,campus,1860.0,06:30:00,2021-10-26
18498,2021-10-26T06:40:00,campus,1884.0,06:40:00,2021-10-26
18508,2021-10-26T06:50:00,campus,1890.0,06:50:00,2021-10-26
18518,2021-10-26T07:00:00,campus,1890.0,07:00:00,2021-10-26
18528,2021-10-26T07:10:00,campus,1938.0,07:10:00,2021-10-26
18538,2021-10-26T07:20:00,campus,1986.0,07:20:00,2021-10-26
18548,2021-10-26T07:30:00,campus,2010.0,07:30:00,2021-10-26
18558,2021-10-26T07:40:00,campus,2004.0,07:40:00,2021-10-26
18568,2021-10-26T07:50:00,campus,2022.0,07:50:00,2021-10-26
18578,2021-10-26T08:00:00,campus,2094.0,08:00:00,2021-10-26
18588,2021-10-26T08:10:00,campus,2166.0,08:10:00,2021-10-26
18598,2021-10-26T08:20:00,campus,2250.0,08:20:00,2021-10-26
18608,2021-10-26T08:30:00,campus,2292.0,08:30:00,2021-10-26
18618,2021-10-26T08:40:00,campus,2322.0,08:40:00,2021-10-26
18628,2021-10-26T08:50:00,campus,2316.0,08:50:00,2021-10-26
18638,2021-10-26T09:00:00,campus,2322.0,09:00:00,2021-10-26
18648,2021-10-26T09:10:00,campus,2340.0,09:10:00,2021-10-26
18658,2021-10-26T09:20:00,campus,2352.0,09:20:00,2021-10-26
18668,2021-10-26T09:30:00,campus,2382.0,09:30:00,2021-10-26
18678,2021-10-26T09:40:00,campus,2388.0,09:40:00,2021-10-26
18688,2021-10-26T09:50:00,campus,2412.0,09:50:00,2021-10-26
18698,2021-10-26T10:00:00,campus,2418.0,10:00:00,2021-10-26
18708,2021-10-26T10:10:00,campus,2460.0,10:10:00,2021-10-26
18718,2021-10-26T10:20:00,campus,2496.0,10:20:00,2021-10-26
18728,2021-10-26T10:30:00,campus,2532.0,10:30:00,2021-10-26
18738,2021-10-26T10:40:00,campus,2544.0,10:40:00,2021-10-26
18748,2021-10-26T10:50:00,campus,2574.0,10:50:00,2021-10-26
18758,2021-10-26T11:00:00,campus,2610.0,11:00:00,2021-10-26
18768,2021-10-26T11:10:00,campus,2640.0,11:10:00,2021-10-26
18778,2021-10-26T11:20:00,campus,2640.0,11:20:00,2021-10-26
18788,2021-10-26T11:30:00,campus,2640.0,11:30:00,2021-10-26
18798,2021-10-26T11:40:00,campus,2658.0,11:40:00,2021-10-26
18808,2021-10-26T11:50:00,campus,2670.0,11:50:00,2021-10-26
18818,2021-10-26T12:00:00,campus,2676.0,12:00:00,2021-10-26
18828,2021-10-26T12:10:00,campus,2676.0,12:10:00,2021-10-26
18838,2021-10-26T12:20:00,campus,2670.0,12:20:00,2021-10-26
18848,2021-10-26T12:30:00,campus,2652.0,12:30:00,2021-10-26
18858,2021-10-26T12:40:00,campus,2622.0,12:40:00,2021-10-26
18868,2021-10-26T12:50:00,campus,2610.0,12:50:00,2021-10-26
18878,2021-10-26T13:00:00,campus,2604.0,13:00:00,2021-10-26
18888,2021-10-26T13:10:00,campus,2610.0,13:10:00,2021-10-26
18898,2021-10-26T13:20:00,campus,2604.0,13:20:00,2021-10-26
18908,2021-10-26T13:30:00,campus,2610.0,13:30:00,2021-10-26
18918,2021-10-26T13:40:00,campus,2610.0,13:40:00,2021-10-26
18928,2021-10-26T13:50:00,campus,2622.0,13:50:00,2021-10-26
18938,2021-10-26T14:00:00,campus,2628.0,14:00:00,2021-10-26
18948,2021-10-26T14:10:00,campus,2640.0,14:10:00,2021-10-26
18958,2021-10-26T14:20:00,campus,2664.0,14:20:00,2021-10-26
18968,2021-10-26T14:30:00,campus,2670.0,14:30:00,2021-10-26
18978,2021-10-26T14:40:00,campus,2682.0,14:40:00,2021-10-26
18988,2021-10-26T14:50:00,campus,2694.0,14:50:00,2021-10-26
18998,2021-10-26T15:00:00,campus,2706.0,15:00:00,2021-10-26
19008,2021-10-26T15:10:00,campus,2700.0,15:10:00,2021-10-26
19018,2021-10-26T15:20:00,campus,2688.0,15:20:00,2021-10-26
19028,2021-10-26T15:30:00,campus,2682.0,15:30:00,2021-10-26
19038,2021-10-26T15:40:00,campus,2676.0,15:40:00,2021-10-26
19048,2021-10-26T15:50:00,campus,2676.0,15:50:00,2021-10-26
19058,2021-10-26T16:00:00,campus,2664.0,16:00:00,2021-10-26
19068,2021-10-26T16:10:00,campus,2670.0,16:10:00,2021-10-26
19078,2021-10-26T16:20:00,campus,2718.0,16:20:00,2021-10-26
19088,2021-10-26T16:30:00,campus,2772.0,16:30:00,2021-10-26
19098,2021-10-26T16:40:00,campus,2814.0,16:40:00,2021-10-26
19108,2021-10-26T16:50:00,campus,2802.0,16:50:00,2021-10-26
19118,2021-10-26T17:00:00,campus,2754.0,17:00:00,2021-10-26
19128,2021-10-26T17:10:00,campus,2712.0,17:10:00,2021-10-26
19138,2021-10-26T17:20:00,campus,2706.0,17:20:00,2021-10-26
19148,2021-10-26T17:30:00,campus,2700.0,17:30:00,2021-10-26
19158,2021-10-26T17:40:00,campus,2688.0,17:40:00,2021-10-26
19168,2021-10-26T17:50:00,campus,2640.0,17:50:00,2021-10-26
19178,2021-10-26T18:00:00,campus,2598.0,18:00:00,2021-10-26
19188,2021-10-26T18:10:00,campus,2568.0,18:10:00,2021-10-26
19198,2021-10-26T18:20:00,campus,2556.0,18:20:00,2021-10-26
19208,2021-10-26T18:30:00,campus,2568.0,18:30:00,2021-10-26
19218,2021-10-26T18:40:00,campus,2574.0,18:40:00,2021-10-26
19228,2021-10-26T18:50:00,campus,2550.0,18:50:00,2021-10-26
19238,2021-10-26T19:00:00,campus,2514.0,19:00:00,2021-10-26
19248,2021-10-26T19:10:00,campus,2502.0,19:10:00,2021-10-26
19258,2021-10-26T19:20:00,campus,2520.0,19:20:00,2021-10-26
19268,2021-10-26T19:30:00,campus,2538.0,19:30:00,2021-10-26
19278,2021-10-26T19:40:00,campus,2538.0,19:40:00,2021-10-26
19288,2021-10-26T19:50:00,campus,2538.0,19:50:00,2021-10-26
19298,2021-10-26T20:00:00,campus,2508.0,20:00:00,2021-10-26
19308,2021-10-26T20:10:00,campus,2454.0,20:10:00,2021-10-26
19318,2021-10-26T20:20:00,campus,2400.0,20:20:00,2021-10-26
19328,2021-10-26T20:30:00,campus,2364.0,20:30:00,2021-10-26
19338,2021-10-26T20:40:00,campus,2340.0,20:40:00,2021-10-26
19348,2021-10-26T20:50:00,campus,2334.0,20:50:00,2021-10-26
19358,2021-10-26T21:00:00,campus,2376.0,21:00:00,2021-10-26
19368,2021-10-26T21:10:00,campus,2418.0,21:10:00,2021-10-26
19378,2021-10-26T21:20:00,campus,2448.0,21:20:00,2021-10-26
19388,2021-10-26T21:30:00,campus,2436.0,21:30:00,2021-10-26
19398,2021-10-26T21:40:00,campus,2412.0,21:40:00,2021-10-26
19408,2021-10-26T21:50:00,campus,2376.0,21:50:00,2021-10-26
19418,2021-10-26T22:00:00,campus,2298.0,22:00:00,2021-10-26
19428,2021-10-26T22:10:00,campus,2202.0,22:10:00,2021-10-26
19438,2021-10-26T22:20:00,campus,2100.0,22:20:00,2021-10-26
19448,2021-10-26T22:30:00,campus,2022.0,22:30:00,2021-10-26
19458,2021-10-26T22:40:00,campus,1986.0,22:40:00,2021-10-26
19468,2021-10-26T22:50:00,campus,1986.0,22:50:00,2021-10-26
19478,2021-10-26T23:00:00,campus,1986.0,23:00:00,2021-10-26
19488,2021-10-26T23:10:00,campus,1974.0,23:10:00,2021-10-26
19498,2021-10-26T23:20:00,campus,1968.0,23:20:00,2021-10-26
19508,2021-10-26T23:30:00,campus,1950.0,23:30:00,2021-10-26
19518,2021-10-26T23:40:00,campus,1938.0,23:40:00,2021-10-26
19528,2021-10-26T23:50:00,campus,1896.0,23:50:00,2021-10-26
19538,2021-10-27T00:00:00,campus,1878.0,00:00:00,2021-10-27
19548,2021-10-27T00:10:00,campus,1860.0,00:10:00,2021-10-27
19558,2021-10-27T00:20:00,campus,1830.0,00:20:00,2021-10-27
19568,2021-10-27T00:30:00,campus,1806.0,00:30:00,2021-10-27
19578,2021-10-27T00:40:00,campus,1788.0,00:40:00,2021-10-27
19588,2021-10-27T00:50:00,campus,1788.0,00:50:00,2021-10-27
19598,2021-10-27T01:00:00,campus,1776.0,01:00:00,2021-10-27
19608,2021-10-27T01:10:00,campus,1740.0,01:10:00,2021-10-27
19618,2021-10-27T01:20:00,campus,1686.0,01:20:00,2021-10-27
19628,2021-10-27T01:30:00,campus,1620.0,01:30:00,2021-10-27
19638,2021-10-27T01:40:00,campus,1578.0,01:40:00,2021-10-27
19648,2021-10-27T01:50:00,campus,1548.0,01:50:00,2021-10-27
19658,2021-10-27T02:00:00,campus,1554.0,02:00:00,2021-10-27
19668,2021-10-27T02:10:00,campus,1536.0,02:10:00,2021-10-27
19678,2021-10-27T02:20:00,campus,1542.0,02:20:00,2021-10-27
19688,2021-10-27T02:30:00,campus,1530.0,02:30:00,2021-10-27
19698,2021-10-27T02:40:00,campus,1530.0,02:40:00,2021-10-27
19708,2021-10-27T02:50:00,campus,1506.0,02:50:00,2021-10-27
19718,2021-10-27T03:00:00,campus,1482.0,03:00:00,2021-10-27
19728,2021-10-27T03:10:00,campus,1476.0,03:10:00,2021-10-27
19738,2021-10-27T03:20:00,campus,1476.0,03:20:00,2021-10-27
19748,2021-10-27T03:30:00,campus,1488.0,03:30:00,2021-10-27
19758,2021-10-27T03:40:00,campus,1476.0,03:40:00,2021-10-27
19768,2021-10-27T03:50:00,campus,1506.0,03:50:00,2021-10-27
19778,2021-10-27T04:00:00,campus,1524.0,04:00:00,2021-10-27
19788,2021-10-27T04:10:00,campus,1578.0,04:10:00,2021-10-27
19798,2021-10-27T04:20:00,campus,1608.0,04:20:00,2021-10-27
19808,2021-10-27T04:30:00,campus,1638.0,04:30:00,2021-10-27
19818,2021-10-27T04:40:00,campus,1638.0,04:40:00,2021-10-27
19828,2021-10-27T04:50:00,campus,1626.0,04:50:00,2021-10-27
19838,2021-10-27T05:00:00,campus,1632.0,05:00:00,2021-10-27
19848,2021-10-27T05:10:00,campus,1632.0,05:10:00,2021-10-27
19858,2021-10-27T05:20:00,campus,1644.0,05:20:00,2021-10-27
19868,2021-10-27T05:30:00,campus,1644.0,05:30:00,2021-10-27
19878,2021-10-27T05:40:00,campus,1662.0,05:40:00,2021-10-27
19888,2021-10-27T05:50:00,campus,1674.0,05:50:00,2021-10-27
19898,2021-10-27T06:00:00,campus,1686.0,06:00:00,2021-10-27
19908,2021-10-27T06:10:00,campus,1740.0,06:10:00,2021-10-27
19918,2021-10-27T06:20:00,campus,1794.0,06:20:00,2021-10-27
19928,2021-10-27T06:30:00,campus,1854.0,06:30:00,2021-10-27
19938,2021-10-27T06:40:00,campus,1902.0,06:40:00,2021-10-27
19948,2021-10-27T06:50:00,campus,1950.0,06:50:00,2021-10-27
19958,2021-10-27T07:00:00,campus,1968.0,07:00:00,2021-10-27
19968,2021-10-27T07:10:00,campus,1998.0,07:10:00,2021-10-27
19978,2021-10-27T07:20:00,campus,2028.0,07:20:00,2021-10-27
19988,2021-10-27T07:30:00,campus,2082.0,07:30:00,2021-10-27
19998,2021-10-27T07:40:00,campus,2106.0,07:40:00,2021-10-27
20008,2021-10-27T07:50:00,campus,2154.0,07:50:00,2021-10-27
20018,2021-10-27T08:00:00,campus,2208.0,08:00:00,2021-10-27
20028,2021-10-27T08:10:00,campus,2256.0,08:10:00,2021-10-27
20038,2021-10-27T08:20:00,campus,2298.0,08:20:00,2021-10-27
20048,2021-10-27T08:30:00,campus,2340.0,08:30:00,2021-10-27
20058,2021-10-27T08:40:00,campus,2364.0,08:40:00,2021-10-27
20068,2021-10-27T08:50:00,campus,2376.0,08:50:00,2021-10-27
20078,2021-10-27T09:00:00,campus,2382.0,09:00:00,2021-10-27
20088,2021-10-27T09:10:00,campus,2424.0,09:10:00,2021-10-27
20098,2021-10-27T09:20:00,campus,2466.0,09:20:00,2021-10-27
20108,2021-10-27T09:30:00,campus,2520.0,09:30:00,2021-10-27
20118,2021-10-27T09:40:00,campus,2538.0,09:40:00,2021-10-27
20128,2021-10-27T09:50:00,campus,2586.0,09:50:00,2021-10-27
20138,2021-10-27T10:00:00,campus,2616.0,10:00:00,2021-10-27
20148,2021-10-27T10:10:00,campus,2658.0,10:10:00,2021-10-27
20158,2021-10-27T10:20:00,campus,2652.0,10:20:00,2021-10-27
20168,2021-10-27T10:30:00,campus,2646.0,10:30:00,2021-10-27
20178,2021-10-27T10:40:00,campus,2616.0,10:40:00,2021-10-27
20188,2021-10-27T10:50:00,campus,2568.0,10:50:00,2021-10-27
20198,2021-10-27T11:00:00,campus,2538.0,11:00:00,2021-10-27
20208,2021-10-27T11:10:00,campus,2514.0,11:10:00,2021-10-27
20218,2021-10-27T11:20:00,campus,2526.0,11:20:00,2021-10-27
20228,2021-10-27T11:30:00,campus,2526.0,11:30:00,2021-10-27
20238,2021-10-27T11:40:00,campus,2532.0,11:40:00,2021-10-27
20248,2021-10-27T11:50:00,campus,2544.0,11:50:00,2021-10-27
20258,2021-10-27T12:00:00,campus,2598.0,12:00:00,2021-10-27
20268,2021-10-27T12:10:00,campus,2646.0,12:10:00,2021-10-27
20278,2021-10-27T12:20:00,campus,2688.0,12:20:00,2021-10-27
20288,2021-10-27T12:30:00,campus,2676.0,12:30:00,2021-10-27
20298,2021-10-27T12:40:00,campus,2646.0,12:40:00,2021-10-27
20308,2021-10-27T12:50:00,campus,2592.0,12:50:00,2021-10-27
20318,2021-10-27T13:00:00,campus,2574.0,13:00:00,2021-10-27
20328,2021-10-27T13:10:00,campus,2568.0,13:10:00,2021-10-27
20347,2021-10-27T13:30:00,campus,2628.0,13:30:00,2021-10-27
20357,2021-10-27T13:40:00,campus,2640.0,13:40:00,2021-10-27
20367,2021-10-27T13:50:00,campus,2640.0,13:50:00,2021-10-27
20377,2021-10-27T14:00:00,campus,2658.0,14:00:00,2021-10-27
20387,2021-10-27T14:10:00,campus,2658.0,14:10:00,2021-10-27
20397,2021-10-27T14:20:00,campus,2664.0,14:20:00,2021-10-27
20407,2021-10-27T14:30:00,campus,2652.0,14:30:00,2021-10-27
20417,2021-10-27T14:40:00,campus,2640.0,14:40:00,2021-10-27
20427,2021-10-27T14:50:00,campus,2610.0,14:50:00,2021-10-27
20437,2021-10-27T15:00:00,campus,2610.0,15:00:00,2021-10-27
20447,2021-10-27T15:10:00,campus,2598.0,15:10:00,2021-10-27
20457,2021-10-27T15:20:00,campus,2616.0,15:20:00,2021-10-27
20467,2021-10-27T15:30:00,campus,2628.0,15:30:00,2021-10-27
20477,2021-10-27T15:40:00,campus,2658.0,15:40:00,2021-10-27
20487,2021-10-27T15:50:00,campus,2652.0,15:50:00,2021-10-27
20497,2021-10-27T16:00:00,campus,2628.0,16:00:00,2021-10-27
20507,2021-10-27T16:10:00,campus,2616.0,16:10:00,2021-10-27
20517,2021-10-27T16:20:00,campus,2658.0,16:20:00,2021-10-27
20527,2021-10-27T16:30:00,campus,2688.0,16:30:00,2021-10-27
20537,2021-10-27T16:40:00,campus,2724.0,16:40:00,2021-10-27
20547,2021-10-27T16:50:00,campus,2718.0,16:50:00,2021-10-27
20557,2021-10-27T17:00:00,campus,2706.0,17:00:00,2021-10-27
20567,2021-10-27T17:10:00,campus,2658.0,17:10:00,2021-10-27
20577,2021-10-27T17:20:00,campus,2592.0,17:20:00,2021-10-27
20587,2021-10-27T17:30:00,campus,2544.0,17:30:00,2021-10-27
20597,2021-10-27T17:40:00,campus,2526.0,17:40:00,2021-10-27
20607,2021-10-27T17:50:00,campus,2526.0,17:50:00,2021-10-27
20617,2021-10-27T18:00:00,campus,2538.0,18:00:00,2021-10-27
20627,2021-10-27T18:10:00,campus,2508.0,18:10:00,2021-10-27
20637,2021-10-27T18:20:00,campus,2484.0,18:20:00,2021-10-27
20647,2021-10-27T18:30:00,campus,2448.0,18:30:00,2021-10-27
20657,2021-10-27T18:40:00,campus,2436.0,18:40:00,2021-10-27
20667,2021-10-27T18:50:00,campus,2448.0,18:50:00,2021-10-27
20677,2021-10-27T19:00:00,campus,2496.0,19:00:00,2021-10-27
20687,2021-10-27T19:10:00,campus,2550.0,19:10:00,2021-10-27
20697,2021-10-27T19:20:00,campus,2574.0,19:20:00,2021-10-27
20707,2021-10-27T19:30:00,campus,2574.0,19:30:00,2021-10-27
20717,2021-10-27T19:40:00,campus,2562.0,19:40:00,2021-10-27
20727,2021-10-27T19:50:00,campus,2556.0,19:50:00,2021-10-27
20737,2021-10-27T20:00:00,campus,2550.0,20:00:00,2021-10-27
20747,2021-10-27T20:10:00,campus,2544.0,20:10:00,2021-10-27
20757,2021-10-27T20:20:00,campus,2514.0,20:20:00,2021-10-27
20767,2021-10-27T20:30:00,campus,2484.0,20:30:00,2021-10-27
20777,2021-10-27T20:40:00,campus,2442.0,20:40:00,2021-10-27
20787,2021-10-27T20:50:00,campus,2394.0,20:50:00,2021-10-27
20797,2021-10-27T21:00:00,campus,2340.0,21:00:00,2021-10-27
20807,2021-10-27T21:10:00,campus,2292.0,21:10:00,2021-10-27
20817,2021-10-27T21:20:00,campus,2286.0,21:20:00,2021-10-27
20827,2021-10-27T21:30:00,campus,2274.0,21:30:00,2021-10-27
20837,2021-10-27T21:40:00,campus,2280.0,21:40:00,2021-10-27
20847,2021-10-27T21:50:00,campus,2292.0,21:50:00,2021-10-27
20857,2021-10-27T22:00:00,campus,2322.0,22:00:00,2021-10-27
20867,2021-10-27T22:10:00,campus,2292.0,22:10:00,2021-10-27
20877,2021-10-27T22:20:00,campus,2226.0,22:20:00,2021-10-27
20887,2021-10-27T22:30:00,campus,2130.0,22:30:00,2021-10-27
20897,2021-10-27T22:40:00,campus,2088.0,22:40:00,2021-10-27
20907,2021-10-27T22:50:00,campus,2064.0,22:50:00,2021-10-27
20917,2021-10-27T23:00:00,campus,2052.0,23:00:00,2021-10-27
20927,2021-10-27T23:10:00,campus,2040.0,23:10:00,2021-10-27
20937,2021-10-27T23:20:00,campus,2028.0,23:20:00,2021-10-27
20947,2021-10-27T23:30:00,campus,2010.0,23:30:00,2021-10-27
20957,2021-10-27T23:40:00,campus,1974.0,23:40:00,2021-10-27
20967,2021-10-27T23:50:00,campus,1944.0,23:50:00,2021-10-27
20977,2021-10-28T00:00:00,campus,1926.0,00:00:00,2021-10-28
20987,2021-10-28T00:10:00,campus,1890.0,00:10:00,2021-10-28
20997,2021-10-28T00:20:00,campus,1848.0,00:20:00,2021-10-28
21007,2021-10-28T00:30:00,campus,1812.0,00:30:00,2021-10-28
21017,2021-10-28T00:40:00,campus,1806.0,00:40:00,2021-10-28
21027,2021-10-28T00:50:00,campus,1752.0,00:50:00,2021-10-28
21037,2021-10-28T01:00:00,campus,1710.0,01:00:00,2021-10-28
21047,2021-10-28T01:10:00,campus,1632.0,01:10:00,2021-10-28
21057,2021-10-28T01:20:00,campus,1590.0,01:20:00,2021-10-28
21067,2021-10-28T01:30:00,campus,1536.0,01:30:00,2021-10-28
21077,2021-10-28T01:40:00,campus,1536.0,01:40:00,2021-10-28
21087,2021-10-28T01:50:00,campus,1548.0,01:50:00,2021-10-28
21097,2021-10-28T02:00:00,campus,1584.0,02:00:00,2021-10-28
21107,2021-10-28T02:10:00,campus,1596.0,02:10:00,2021-10-28
21117,2021-10-28T02:20:00,campus,1590.0,02:20:00,2021-10-28
21127,2021-10-28T02:30:00,campus,1566.0,02:30:00,2021-10-28
21137,2021-10-28T02:40:00,campus,1560.0,02:40:00,2021-10-28
21147,2021-10-28T02:50:00,campus,1560.0,02:50:00,2021-10-28
21157,2021-10-28T03:00:00,campus,1554.0,03:00:00,2021-10-28
21167,2021-10-28T03:10:00,campus,1560.0,03:10:00,2021-10-28
21177,2021-10-28T03:20:00,campus,1578.0,03:20:00,2021-10-28
21187,2021-10-28T03:30:00,campus,1602.0,03:30:00,2021-10-28
21197,2021-10-28T03:40:00,campus,1608.0,03:40:00,2021-10-28
21207,2021-10-28T03:50:00,campus,1602.0,03:50:00,2021-10-28
21217,2021-10-28T04:00:00,campus,1596.0,04:00:00,2021-10-28
21227,2021-10-28T04:10:00,campus,1626.0,04:10:00,2021-10-28
21237,2021-10-28T04:20:00,campus,1650.0,04:20:00,2021-10-28
21247,2021-10-28T04:30:00,campus,1668.0,04:30:00,2021-10-28
21257,2021-10-28T04:40:00,campus,1674.0,04:40:00,2021-10-28
21267,2021-10-28T04:50:00,campus,1680.0,04:50:00,2021-10-28
21277,2021-10-28T05:00:00,campus,1698.0,05:00:00,2021-10-28
21287,2021-10-28T05:10:00,campus,1686.0,05:10:00,2021-10-28
21297,2021-10-28T05:20:00,campus,1668.0,05:20:00,2021-10-28
21307,2021-10-28T05:30:00,campus,1668.0,05:30:00,2021-10-28
21317,2021-10-28T05:40:00,campus,1692.0,05:40:00,2021-10-28
21327,2021-10-28T05:50:00,campus,1734.0,05:50:00,2021-10-28
21337,2021-10-28T06:00:00,campus,1764.0,06:00:00,2021-10-28
21347,2021-10-28T06:10:00,campus,1812.0,06:10:00,2021-10-28
21357,2021-10-28T06:20:00,campus,1842.0,06:20:00,2021-10-28
21367,2021-10-28T06:30:00,campus,1884.0,06:30:00,2021-10-28
21377,2021-10-28T06:40:00,campus,1896.0,06:40:00,2021-10-28
21387,2021-10-28T06:50:00,campus,1914.0,06:50:00,2021-10-28
21397,2021-10-28T07:00:00,campus,1914.0,07:00:00,2021-10-28
21407,2021-10-28T07:10:00,campus,1980.0,07:10:00,2021-10-28
21417,2021-10-28T07:20:00,campus,2052.0,07:20:00,2021-10-28
21427,2021-10-28T07:30:00,campus,2124.0,07:30:00,2021-10-28
21437,2021-10-28T07:40:00,campus,2154.0,07:40:00,2021-10-28
21447,2021-10-28T07:50:00,campus,2178.0,07:50:00,2021-10-28
21457,2021-10-28T08:00:00,campus,2196.0,08:00:00,2021-10-28
21467,2021-10-28T08:10:00,campus,2196.0,08:10:00,2021-10-28
21477,2021-10-28T08:20:00,campus,2172.0,08:20:00,2021-10-28
21487,2021-10-28T08:30:00,campus,2160.0,08:30:00,2021-10-28
21497,2021-10-28T08:40:00,campus,2160.0,08:40:00,2021-10-28
21507,2021-10-28T08:50:00,campus,2154.0,08:50:00,2021-10-28
21517,2021-10-28T09:00:00,campus,2148.0,09:00:00,2021-10-28
21527,2021-10-28T09:10:00,campus,2154.0,09:10:00,2021-10-28
21537,2021-10-28T09:20:00,campus,2196.0,09:20:00,2021-10-28
21547,2021-10-28T09:30:00,campus,2238.0,09:30:00,2021-10-28
21557,2021-10-28T09:40:00,campus,2292.0,09:40:00,2021-10-28
21567,2021-10-28T09:50:00,campus,2322.0,09:50:00,2021-10-28
21577,2021-10-28T10:00:00,campus,2358.0,10:00:00,2021-10-28
21587,2021-10-28T10:10:00,campus,2394.0,10:10:00,2021-10-28
21597,2021-10-28T10:20:00,campus,2418.0,10:20:00,2021-10-28
21607,2021-10-28T10:30:00,campus,2442.0,10:30:00,2021-10-28
21617,2021-10-28T10:40:00,campus,2442.0,10:40:00,2021-10-28
21627,2021-10-28T10:50:00,campus,2472.0,10:50:00,2021-10-28
21637,2021-10-28T11:00:00,campus,2508.0,11:00:00,2021-10-28
21647,2021-10-28T11:10:00,campus,2562.0,11:10:00,2021-10-28
21657,2021-10-28T11:20:00,campus,2592.0,11:20:00,2021-10-28
21667,2021-10-28T11:30:00,campus,2604.0,11:30:00,2021-10-28
21677,2021-10-28T11:40:00,campus,2592.0,11:40:00,2021-10-28
21687,2021-10-28T11:50:00,campus,2592.0,11:50:00,2021-10-28
21697,2021-10-28T12:00:00,campus,2598.0,12:00:00,2021-10-28
21707,2021-10-28T12:10:00,campus,2628.0,12:10:00,2021-10-28
21717,2021-10-28T12:20:00,campus,2646.0,12:20:00,2021-10-28
21727,2021-10-28T12:30:00,campus,2640.0,12:30:00,2021-10-28
21737,2021-10-28T12:40:00,campus,2640.0,12:40:00,2021-10-28
21747,2021-10-28T12:50:00,campus,2622.0,12:50:00,2021-10-28
21757,2021-10-28T13:00:00,campus,2610.0,13:00:00,2021-10-28
21767,2021-10-28T13:10:00,campus,2586.0,13:10:00,2021-10-28
21777,2021-10-28T13:20:00,campus,2592.0,13:20:00,2021-10-28
21787,2021-10-28T13:30:00,campus,2598.0,13:30:00,2021-10-28
21797,2021-10-28T13:40:00,campus,2610.0,13:40:00,2021-10-28
21807,2021-10-28T13:50:00,campus,2616.0,13:50:00,2021-10-28
21817,2021-10-28T14:00:00,campus,2616.0,14:00:00,2021-10-28
21827,2021-10-28T14:10:00,campus,2604.0,14:10:00,2021-10-28
21837,2021-10-28T14:20:00,campus,2592.0,14:20:00,2021-10-28
21847,2021-10-28T14:30:00,campus,2574.0,14:30:00,2021-10-28
21857,2021-10-28T14:40:00,campus,2574.0,14:40:00,2021-10-28
21867,2021-10-28T14:50:00,campus,2562.0,14:50:00,2021-10-28
21877,2021-10-28T15:00:00,campus,2586.0,15:00:00,2021-10-28
21887,2021-10-28T15:10:00,campus,2598.0,15:10:00,2021-10-28
21897,2021-10-28T15:20:00,campus,2604.0,15:20:00,2021-10-28
21907,2021-10-28T15:30:00,campus,2580.0,15:30:00,2021-10-28
